title,make,model,year,condition,transmission,price
Mercedes-Benz C300 2017 Blue,Mercedes-Benz,C300,2017,local used,automatic,"₦ 23,000,000"
Lexus ES 330 2006 Black,Lexus,ES 330,2006,local used,automatic,"₦ 5,600,000"
Toyota Corolla S Plus 4dr Sedan (1.8L 4cyl CVT) 2015 Red,Toyota,Corolla S,2015,foreign used,,"₦ 13,000,000"
Toyota Corolla 2013 Black,Toyota,Corolla,2013,local used,automatic,"₦ 9,000,000"
Toyota Corolla 2008 Green,Toyota,Corolla,2008,local used,automatic,"₦ 8,700,000"
Hyundai Sonata 2013 White,Hyundai,Sonata,2013,foreign used,automatic,"₦ 13,000,000"
Honda Accord 2005 Gray,Honda,Accord,2005,local used,automatic,"₦ 3,700,000"
Mercedes-Benz C300 2008 Black,Mercedes-Benz,C300,2008,local used,automatic,"₦ 8,700,000"
Lexus RX 350 2008 Silver,Lexus,RX 350,2008,foreign used,automatic,"₦ 13,500,000"
Lexus RX 350 2010 Silver,Lexus,RX 350,2010,foreign used,automatic,"₦ 24,100,000"
Honda Accord 2008 White,Honda,Accord,2008,foreign used,automatic,"₦ 7,500,000"
Mercedes-Benz M Class ML 350 4Matic 2013 Blue,Mercedes-Benz,M Class,2013,foreign used,automatic,"₦ 25,000,000"
Lexus RX 2013 Blue,Lexus,RX,2013,foreign used,automatic,"₦ 25,000,000"
Mercedes-Benz GLE-Class GLE 350 2016 White,Mercedes-Benz,GLE-Class GLE,2016,local used,automatic,"₦ 29,500,000"
Mercedes-Benz M Class 2013 Black,Mercedes-Benz,M Class,2013,foreign used,automatic,"₦ 28,000,000"
Ford Focus 2013 White,Ford,Focus,2013,local used,automatic,"₦ 8,500,000"
Mini Cooper 2008 Yellow,Mini,Cooper,2008,local used,manual,"₦ 4,500,000"
Peugeot 307 2005 Silver,Peugeot,307,2005,foreign used,automatic,"₦ 8,500,000"
Pontiac Vibe 2010 Silver,Pontiac,Vibe,2010,local used,automatic,"₦ 8,700,000"
Peugeot 307 SW 1.6 2005 White,Peugeot,307 SW,2005,local used,automatic,"₦ 3,800,000"
Pontiac Vibe Automatic 2004 Maroon,Pontiac,Vibe Automatic,2004,local used,automatic,"₦ 5,500,000"
Hyundai Elantra 2012 Red,Hyundai,Elantra,2012,foreign used,automatic,"₦ 13,800,000"
Lexus RX 2008 Silver,Lexus,RX,2008,foreign used,automatic,"₦ 13,500,000"
Toyota Corolla 1.4 D Automatic 2004 Gray,Toyota,Corolla 1,2004,local used,automatic,"₦ 4,500,000"
Ford Edge SEL 4dr FWD (2.0L 4cyl 6A) 2008 Blue,Ford,Edge SEL,2008,local used,automatic,"₦ 4,300,000"
Mercedes-Benz C300 2010 Black,Mercedes-Benz,C300,2010,foreign used,automatic,"₦ 13,500,000"
Toyota Corolla 2006 Gray,Toyota,Corolla,2006,foreign used,automatic,"₦ 7,900,000"
Chevrolet Spark 2014 Red,Chevrolet,Spark,2014,foreign used,automatic,"₦ 9,000,000"
Honda Accord 2009 White,Honda,Accord,2009,local used,automatic,"₦ 5,200,000"
BMW X3 2007 Blue,BMW,X3,2007,local used,automatic,"₦ 6,800,000"
Peugeot 307 2007 Black,Peugeot,307,2007,foreign used,manual,"₦ 6,600,000"
BMW X1 2012 White,BMW,X1,2012,foreign used,automatic,"₦ 14,500,000"
Mercedes-Benz C300 2011 White,Mercedes-Benz,C300,2011,local used,automatic,"₦ 6,000,000"
Toyota Highlander 2013 Gray,Toyota,Highlander,2013,local used,automatic,"₦ 13,300,000"
Mercedes-Benz E350 2012 Blue,Mercedes-Benz,E350,2012,local used,automatic,"₦ 13,800,000"
Mercedes-Benz GLK-Class 2009 Blue,Mercedes-Benz,GLK-Class,2009,local used,automatic,"₦ 12,900,000"
Lexus RX 350 AWD 2014 Black,Lexus,RX 350,2014,foreign used,automatic,"₦ 26,800,000"
Honda Accord 2.4 Type S 2004 Blue,Honda,Accord 2,2004,local used,automatic,"₦ 3,000,000"
Mercedes-Benz E350 2010 White,Mercedes-Benz,E350,2010,foreign used,automatic,"₦ 12,100,000"
Ford Edge SEL AWD 2018 Gray,Ford,Edge SEL,2018,foreign used,automatic,"₦ 26,850,000"
Lexus IS 2009 Red,Lexus,IS,2009,local used,automatic,"₦ 9,500,000"
Toyota Camry SE 4dr Sedan (2.5L 4cyl 6A) 2011 Blue,Toyota,Camry SE,2011,foreign used,automatic,"₦ 5,300,000"
Toyota Camry 2020 Red,Toyota,Camry,2020,foreign used,automatic,"₦ 23,000,000"
Toyota Yaris 2019 White,Toyota,Yaris,2019,foreign used,automatic,"₦ 16,500,000"
Mercedes-Benz C180 2004 White,Mercedes-Benz,C180,2004,local used,automatic,"₦ 5,700,000"
Toyota RAV4 2011 Blue,Toyota,RAV4,2011,local used,automatic,"₦ 9,700,000"
Mercedes-Benz GLK-Class 350 2014 Black,Mercedes-Benz,GLK-Class 350,2014,local used,automatic,"₦ 17,000,000"
Toyota Sienna 2010 Black,Toyota,Sienna,2010,local used,automatic,"₦ 11,000,000"
Toyota Camry 2008 Gold,Toyota,Camry,2008,foreign used,automatic,"₦ 12,000,000"
Hyundai Sonata Limited 2019 Gray,Hyundai,Sonata Limited,2019,foreign used,automatic,"₦ 21,000,000"
Toyota Camry 2007 Silver,Toyota,Camry,2007,local used,automatic,"₦ 8,000,000"
Honda Accord 2013 Gray,Honda,Accord,2013,local used,automatic,"₦ 11,000,000"
Lexus RX 300 2WD 2002 Green,Lexus,RX 300,2002,local used,automatic,"₦ 2,550,000"
Pontiac Vibe 2008 Gray,Pontiac,Vibe,2008,foreign used,automatic,"₦ 7,500,000"
Mercedes-Benz GLE-Class GLE 350 2017 Gray,Mercedes-Benz,GLE-Class GLE,2017,local used,automatic,"₦ 29,000,000"
Toyota Camry 2008 Silver,Toyota,Camry,2008,local used,automatic,"₦ 6,100,000"
BMW 3 Series 2005 Blue,BMW,3 Series,2005,foreign used,automatic,"₦ 8,500,000"
Honda Accord Sport 4dr Sedan FWD (2.4L 4cyl 2A) 2013 Blue,Honda,Accord Sport,2013,local used,automatic,"₦ 11,000,000"
BMW 3 Series 2005 Gray,BMW,3 Series,2005,local used,automatic,"₦ 4,500,000"
Mercedes-Benz B-Class B170 NGT 2006 Silver,Mercedes-Benz,B-Class B170,2006,foreign used,automatic,"₦ 10,000,000"
Honda Accord 2006 Silver,Honda,Accord,2006,local used,automatic,"₦ 4,850,000"
Honda Accord 2009 Gray,Honda,Accord,2009,local used,automatic,"₦ 5,700,000"
Mercedes-Benz C350 2008 Black,Mercedes-Benz,C350,2008,local used,automatic,"₦ 8,500,000"
Toyota Highlander 2020 Black,Toyota,Highlander,2020,foreign used,automatic,"₦ 68,000,000"
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2015 Red,Toyota,Camry LE,2015,local used,automatic,"₦ 13,800,000"
Honda CR-V 2004 Silver,Honda,CR-V,2004,local used,automatic,"₦ 4,200,000"
Lexus ES 350 2012 Silver,Lexus,ES 350,2012,foreign used,automatic,"₦ 14,650,000"
Lexus RX 350 2018 White,Lexus,RX 350,2018,foreign used,automatic,"₦ 49,000,000"
Lexus RX 350 2008 Gray,Lexus,RX 350,2008,local used,automatic,"₦ 9,550,000"
Toyota Highlander XLE 4dr SUV AWD (3.5L 6cyl 6A) 2015 Gold,Toyota,Highlander XLE,2015,foreign used,automatic,"₦ 28,750,000"
Honda Accord 2013 Silver,Honda,Accord,2013,local used,automatic,"₦ 9,000,000"
Volkswagen Jetta 2014 Gray,Volkswagen,Jetta,2014,foreign used,automatic,"₦ 14,500,000"
Lexus RX 300 2WD 2002 White,Lexus,RX 300,2002,local used,automatic,"₦ 4,500,000"
Mercedes-Benz C300 Luxury 4Matic Sedan AWD (3.0L 6cyl 7A) 2011 White,Mercedes-Benz,C300 Luxury,2011,local used,automatic,"₦ 6,450,000"
Toyota Corolla 2012 Silver,Toyota,Corolla,2012,local used,automatic,"₦ 7,711,500"
BMW X3 2008 Black,BMW,X3,2008,local used,automatic,"₦ 7,500,000"
Peugeot 207 2009 Blue,Peugeot,207,2009,foreign used,manual,"₦ 5,900,000"
Ford Focus 2014 Silver,Ford,Focus,2014,local used,automatic,"₦ 6,000,000"
Toyota Venza V6 2009 Black,Toyota,Venza V6,2009,foreign used,automatic,"₦ 18,800,000"
Toyota RAV4 2.5 4x4 2010 Black,Toyota,RAV4 2,2010,local used,automatic,"₦ 8,250,000"
Toyota Matrix 2002 Red,Toyota,Matrix,2002,local used,manual,"₦ 3,200,000"
Toyota RAV4 2020 Gray,Toyota,RAV4,2020,foreign used,automatic,"₦ 31,500,000"
Toyota Camry 2013 Red,Toyota,Camry,2013,foreign used,automatic,"₦ 15,500,000"
BMW 335i 2010 Black,BMW,335i,2010,local used,automatic,"₦ 7,200,000"
Kia Sportage 2007 Silver,Kia,Sportage,2007,local used,automatic,"₦ 3,700,000"
Lexus RX 2006 Gray,Lexus,RX,2006,local used,automatic,"₦ 9,000,000"
Toyota Corolla 2010 Silver,Toyota,Corolla,2010,local used,automatic,"₦ 10,000,000"
Toyota Corolla 2011 Silver,Toyota,Corolla,2011,local used,automatic,"₦ 12,000,000"
New Toyota Hilux 2025 Black,New,Toyota Hilux,2025,new,automatic,"₦ 61,000,000"
Toyota Avensis 2004 Silver,Toyota,Avensis,2004,local used,automatic,"₦ 3,800,000"
Honda Accord 2009 Silver,Honda,Accord,2009,foreign used,automatic,"₦ 9,500,000"
Honda Civic LX 4dr Sedan (2.0L 4cyl) 2017 White,Honda,Civic LX,2017,foreign used,automatic,"₦ 17,000,000"
Lexus ES 350 2009 Silver,Lexus,ES 350,2009,foreign used,automatic,"₦ 16,000,000"
Mercedes-Benz C300 2016 Blue,Mercedes-Benz,C300,2016,local used,automatic,"₦ 21,000,000"
Toyota RAV4 2016 Black,Toyota,RAV4,2016,foreign used,automatic,"₦ 24,000,000"
Honda CR-V 2013 Gray,Honda,CR-V,2013,local used,automatic,"₦ 11,850,000"
Hyundai Elantra Sport 4dr Sedan (2.0L 4cyl 6A) 2015 Silver,Hyundai,Elantra Sport,2015,foreign used,automatic,"₦ 13,500,000"
Toyota Highlander Limited 2009 Black,Toyota,Highlander Limited,2009,local used,automatic,"₦ 9,999,999"
Toyota Corolla 2006 Gray,Toyota,Corolla,2006,local used,automatic,"₦ 6,500,000"
Honda Civic 2012 Gray,Honda,Civic,2012,foreign used,automatic,"₦ 10,500,000"
Kia Forte EX Sedan 2012 Gray,Kia,Forte EX,2012,local used,automatic,"₦ 7,500,000"
Mercedes-Benz GL-Class 450 2016 Black,Mercedes-Benz,GL-Class 450,2016,foreign used,automatic,"₦ 30,000,000"
Toyota Avalon Limited 2005 Brown,Toyota,Avalon Limited,2005,local used,automatic,"₦ 4,200,000"
Mercedes-Benz C300 Sport 4Matic Sedan AWD (3.5L 6cyl 7A) 2013 White,Mercedes-Benz,C300 Sport,2013,foreign used,automatic,"₦ 15,000,000"
Volkswagen Beetle 2013 Red,Volkswagen,Beetle,2013,foreign used,automatic,"₦ 13,000,000"
Honda Civic 1998 Yellow,Honda,Civic,1998,local used,manual,"₦ 2,000,000"
Mercedes-Benz C300 2016 White,Mercedes-Benz,C300,2016,foreign used,automatic,"₦ 26,000,000"
Toyota Venza 2010 Red,Toyota,Venza,2010,local used,automatic,"₦ 11,800,000"
Mercedes-Benz M Class ML 350 4Matic 2012 Black,Mercedes-Benz,M Class,2012,local used,automatic,"₦ 18,500,000"
Lexus ES 350 2012 Red,Lexus,ES 350,2012,foreign used,automatic,"₦ 13,900,000"
Toyota Highlander 2024 Blue,Toyota,Highlander,2024,foreign used,automatic,"₦ 120,000,000"
Toyota Corolla SE 2020 Blue,Toyota,Corolla SE,2020,foreign used,automatic,"₦ 26,500,000"
Lexus RX 330 2006 Gray,Lexus,RX 330,2006,local used,automatic,"₦ 7,850,000"
Hyundai Santa Fe SE AWD 2017 Black,Hyundai,Santa Fe,2017,foreign used,automatic,"₦ 23,000,000"
Toyota Corolla SE 2021 Green,Toyota,Corolla SE,2021,foreign used,automatic,"₦ 26,500,000"
Toyota Avalon XLE Sedar FWD (3.5L 6cyl 6A) 2013 White,Toyota,Avalon XLE,2013,foreign used,automatic,"₦ 17,500,000"
Honda Accord 2009 Silver,Honda,Accord,2009,local used,automatic,"₦ 5,400,000"
Toyota Camry XLE 4dr Sedan (2.5L 4cyl 6A) 2014 Black,Toyota,Camry XLE,2014,local used,automatic,"₦ 12,800,000"
Porsche Panamera S 2012 White,Porsche,Panamera S,2012,local used,automatic,"₦ 14,700,000"
Toyota Corolla LE 4dr Sedan (1.8L 4cyl 4A) 2011 Silver,Toyota,Corolla LE,2011,local used,automatic,"₦ 8,500,000"
Mercedes-Benz GLK-Class 350 4MATIC 2014 Red,Mercedes-Benz,GLK-Class 350,2014,local used,automatic,"₦ 16,500,000"
Toyota Camry SE FWD 2020 Silver,Toyota,Camry SE,2020,foreign used,automatic,"₦ 35,000,000"
Honda Civic 1.8i-VTEC EXi 2007 Blue,Honda,Civic 1,2007,local used,automatic,"₦ 4,300,000"
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2016 Gray,Toyota,Camry LE,2016,foreign used,automatic,"₦ 15,500,000"
Volvo XC60 3.2 AWD 2010 Silver,Volvo,XC60 3,2010,local used,automatic,"₦ 2,950,000"
Toyota Venza AWD 2011 White,Toyota,Venza AWD,2011,local used,automatic,"₦ 10,000,000"
Mercedes-Benz C300 Luxury 4Matic Sedan AWD (3.0L 6cyl 7A) 2011 Black,Mercedes-Benz,C300 Luxury,2011,local used,automatic,"₦ 5,800,000"
Toyota Venza 2011 White,Toyota,Venza,2011,local used,automatic,"₦ 14,000,000"
Toyota Highlander XSE 2021 Black,Toyota,Highlander XSE,2021,foreign used,automatic,"₦ 65,000,000"
Hyundai Elantra 2008 Silver,Hyundai,Elantra,2008,local used,automatic,"₦ 2,700,000"
Toyota Highlander Limited 4x4 V6 (3.5L 6cyl 8A) 2018 Blue,Toyota,Highlander Limited,2018,foreign used,automatic,"₦ 38,000,000"
Mercedes-Benz GLK-Class 2011 Silver,Mercedes-Benz,GLK-Class,2011,local used,automatic,"₦ 13,000,000"
Honda Accord 2009 Black,Honda,Accord,2009,local used,automatic,"₦ 6,000,000"
Honda CR-V 2.0 RVi Automatic 2008 Blue,Honda,CR-V 2,2008,foreign used,automatic,"₦ 10,550,000"
Toyota Highlander XLE 4x2 V6 (3.5L 6cyl 8A) 2018 Gray,Toyota,Highlander XLE,2018,local used,automatic,"₦ 28,500,000"
Mercedes-Benz GLA 250 2021 White,Mercedes-Benz,GLA 250,2021,foreign used,automatic,"₦ 44,150,000"
Toyota Camry 2007 Gray,Toyota,Camry,2007,local used,automatic,"₦ 6,600,000"
Toyota Yaris 2007 Blue,Toyota,Yaris,2007,local used,automatic,"₦ 5,100,000"
Audi Q7 3.0T S line Prestige quattro 4dr SUV AWD (3.0L 6cyl S/C 8A),,,,foreign used,automatic,"₦ 18,000,000"
Hyundai Santa Fe 2017 Red,Hyundai,Santa Fe,2017,foreign used,automatic,"₦ 22,000,000"
Hyundai Santa Fe 2014 Brown,Hyundai,Santa Fe,2014,foreign used,automatic,"₦ 18,000,000"
Toyota Corolla 2017 White,Toyota,Corolla,2017,local used,automatic,"₦ 15,500,000"
Lexus RX 350 F Sport AWD 2016 Black,Lexus,RX 350,2016,foreign used,automatic,"₦ 52,250,000"
Toyota Hilux 2016 White,Toyota,Hilux,2016,local used,manual,"₦ 26,000,000"
Toyota Tacoma 4dr Double Cab 2016 Blue,Toyota,Tacoma 4dr,2016,foreign used,automatic,"₦ 34,250,000"
Toyota Sienna XLE 7 Passenger Mobility 2011 White,Toyota,Sienna XLE,2011,foreign used,automatic,"₦ 16,500,000"
Mercedes-Benz G-Class 2020 Black,Mercedes-Benz,G-Class,2020,foreign used,automatic,"₦ 285,000,000"
Mercedes-Benz GLA 250 2016 Black,Mercedes-Benz,GLA 250,2016,foreign used,automatic,"₦ 22,000,000"
Toyota Camry 2014 Gray,Toyota,Camry,2014,local used,automatic,"₦ 10,900,000"
Lexus RX 2016 Gray,Lexus,RX,2016,foreign used,automatic,"₦ 50,000,000"
Toyota Highlander 2015 White,Toyota,Highlander,2015,local used,automatic,"₦ 22,500,000"
Toyota Camry LE 4dr Sedan (2.4L 4cyl 5A) 2008 Black,Toyota,Camry LE,2008,local used,automatic,"₦ 7,350,000"
Toyota Highlander Limited Platinum 4dr SUV AWD (3.5L 6cyl 6A) 2014,Toyota,Highlander Limited,2014,local used,automatic,"₦ 25,000,000"
Toyota RAV4 2.4 2008 Blue,Toyota,RAV4 2,2008,local used,automatic,"₦ 7,000,000"
Mercedes-Benz A-Class 2007 Burgundy,Mercedes-Benz,A-Class,2007,foreign used,manual,"₦ 4,000,000"
Toyota Allion 2008 Red,Toyota,Allion,2008,local used,automatic,"₦ 5,500,000"
Lexus RX 2008 Silver,Lexus,RX,2008,foreign used,automatic,"₦ 13,800,000"
Mercedes-Benz S-Class S 550 4MATIC 2016 Black,Mercedes-Benz,S-Class S,2016,foreign used,automatic,"₦ 55,000,000"
Toyota Highlander Limited V6 4x4 (3.5L 6cyl 6A) 2016 Blue,Toyota,Highlander Limited,2016,foreign used,automatic,"₦ 27,500,000"
Lexus GS 2007 Silver,Lexus,GS,2007,local used,automatic,"₦ 7,500,000"
Toyota Corolla LE 4dr Sedan (1.8L 4cyl 4A) 2010 Gray,Toyota,Corolla LE,2010,local used,automatic,"₦ 8,480,000"
Kia Sedona LX 4dr Minivan (3.3L 6cyl 6A) 2015 White,Kia,Sedona LX,2015,foreign used,automatic,"₦ 11,000,000"
Toyota Highlander Limited Platinum 4x4 V6 (3.5L 6cyl 8A) 2018 Red,Toyota,Highlander Limited,2018,foreign used,automatic,"₦ 37,900,000"
Toyota Corolla 2004 Blue,Toyota,Corolla,2004,local used,automatic,"₦ 5,500,000"
Toyota Camry XLE 4dr Sedan w/Prod. End 11/13 (3.5L 6cyl 6A) 2014 Gray,Toyota,Camry XLE,2014,local used,automatic,"₦ 11,600,000"
Toyota Camry SE 4dr Sedan (2.5L 4cyl 6A) 2015 Silver,Toyota,Camry SE,2015,foreign used,automatic,"₦ 15,300,000"
Toyota Highlander Limited 2009 White,Toyota,Highlander Limited,2009,foreign used,automatic,"₦ 14,650,000"
Mercedes-Benz M Class ML 350 4Matic 2012 Black,Mercedes-Benz,M Class,2012,foreign used,automatic,"₦ 25,500,000"
Hyundai Veloster 2016 Orange,Hyundai,Veloster,2016,foreign used,automatic,"₦ 16,500,000"
Mercedes-Benz M Class 2013 Black,Mercedes-Benz,M Class,2013,local used,automatic,"₦ 21,500,000"
Toyota Camry LE 4dr Sedan (2.4L 4cyl 5M) 2002 Black,Toyota,Camry LE,2002,local used,automatic,"₦ 3,300,000"
Toyota Highlander 2005 Green,Toyota,Highlander,2005,foreign used,automatic,"₦ 10,500,000"
Mercedes-Benz E63 2010 Gray,Mercedes-Benz,E63,2010,local used,automatic,"₦ 26,000,000"
Mercedes-Benz C300 Luxury Sedan AWD (3.0L 6cyl 7A) 2009 Red,Mercedes-Benz,C300 Luxury,2009,foreign used,automatic,"₦ 10,650,000"
Hyundai Sonata 2010 Silver,Hyundai,Sonata,2010,local used,automatic,"₦ 6,500,000"
Toyota Venza V6 2010 Black,Toyota,Venza V6,2010,foreign used,automatic,"₦ 17,500,000"
Honda Accord 2.4 Type S 2005 Silver,Honda,Accord 2,2005,local used,automatic,"₦ 3,000,000"
Toyota Highlander Limited 2010 Silver,Toyota,Highlander Limited,2010,local used,automatic,"₦ 9,500,000"
Toyota RAV4 2007 Silver,Toyota,RAV4,2007,local used,automatic,"₦ 6,920,000"
Toyota Camry 2007 Gray,Toyota,Camry,2007,local used,automatic,"₦ 7,000,000"
Toyota Venza V6 AWD 2011 Silver,Toyota,Venza V6,2011,local used,automatic,"₦ 13,000,000"
Lexus RX 350 4x4 2007 Blue,Lexus,RX 350,2007,local used,automatic,"₦ 9,700,000"
Mercedes-Benz M Class ML 350 4Matic 2012 White,Mercedes-Benz,M Class,2012,foreign used,automatic,"₦ 24,500,000"
Mercedes-Benz C43 2020 Blue,Mercedes-Benz,C43,2020,foreign used,automatic,"₦ 48,000,000"
Mini Cooper 2011 Red,Mini,Cooper,2011,foreign used,automatic,"₦ 9,000,000"
Toyota Venza XLE 2021 Maroon,Toyota,Venza XLE,2021,foreign used,automatic,"₦ 68,000,000"
Lexus NX 350 Luxury AWD 2024 White,Lexus,NX 350,2024,foreign used,automatic,"₦ 90,000,000"
Mercedes-Benz GLC-Class 2017 White,Mercedes-Benz,GLC-Class,2017,local used,automatic,"₦ 45,000,000"
BMW 328i 2009 Black,BMW,328i,2009,local used,automatic,"₦ 5,100,000"
Mercedes-Benz GLE-Class GLE 450 4MATIC 2019 Blue,Mercedes-Benz,GLE-Class GLE,2019,foreign used,automatic,"₦ 79,000,000"
Hyundai Sonata SE 2.0T Sedan FWD (2.0L 4cyl 6A) 2011 White,Hyundai,Sonata SE,2011,foreign used,automatic,"₦ 12,000,000"
Honda Accord Sedan EX-L V-6 Automatic 2007 Silver,Honda,Accord Sedan,2007,local used,automatic,"₦ 4,500,000"
Hyundai Sonata SE Sedan FWD (2.4L 4cyl 6A) 2011 Blue,Hyundai,Sonata SE,2011,foreign used,automatic,"₦ 11,000,000"
Mercedes-Benz E350 Base 4dr Sedan RWD (3.5L 6cyl 7A) 2014 Black,Mercedes-Benz,E350 Base,2014,foreign used,automatic,"₦ 19,200,000"
Mercedes-Benz C400 4Matic AWD Sedan (3.0L V6 7A) 2015 Black,Mercedes-Benz,C400 4Matic,2015,foreign used,automatic,"₦ 37,000,000"
Mercedes-Benz C300 Luxury Sedan AWD (3.0L 6cyl 7A) 2008 Silver,Mercedes-Benz,C300 Luxury,2008,local used,automatic,"₦ 6,950,000"
Honda Odyssey Touring Elite 2012 Gray,Honda,Odyssey Touring,2012,foreign used,automatic,"₦ 13,999,999"
Toyota Corolla LE 2004 Gold,Toyota,Corolla LE,2004,local used,automatic,"₦ 3,350,000"
Toyota Highlander Limited Platinum V6 4x2 (3.5L 6cyl 6A) 2016 Blue,Toyota,Highlander Limited,2016,local used,automatic,"₦ 26,000,000"
Lexus RX 350 AWD 2009 Gold,Lexus,RX 350,2009,foreign used,automatic,"₦ 14,000,000"
Toyota Corolla 2006 Gray,Toyota,Corolla,2006,local used,automatic,"₦ 7,800,000"
Ford Edge Limited 4dr AWD (3.5L 6cyl 6A) 2013 Black,Ford,Edge Limited,2013,local used,automatic,"₦ 6,750,000"
Toyota Corolla 2010 Red,Toyota,Corolla,2010,local used,automatic,"₦ 8,500,000"
Acura TLX 2015 Blue,Acura,TLX,2015,local used,automatic,"₦ 12,800,000"
Lexus ES 330 2005 Silver,Lexus,ES 330,2005,local used,automatic,"₦ 4,250,000"
Peugeot 406 2006 Blue,Peugeot,406,2006,local used,manual,"₦ 2,300,000"
Mercedes-Benz C180 2000 Blue,Mercedes-Benz,C180,2000,local used,manual,"₦ 1,700,000"
New Lexus LX LX 600 2025 Black,New,Lexus LX,2025,new,automatic,"₦ 455,000,000"
Honda Accord 2.4 2007 Gray,Honda,Accord 2,2007,local used,automatic,"₦ 3,200,000"
Toyota Highlander Limited 2012 Gray,Toyota,Highlander Limited,2012,local used,automatic,"₦ 13,500,000"
Honda Odyssey Touring Elite 4dr Minivan (3.5L 6cyl 6A) 2015 Burgundy,Honda,Odyssey Touring,2015,foreign used,automatic,"₦ 20,000,000"
Mercedes-Benz GLA 250 2017 White,Mercedes-Benz,GLA 250,2017,foreign used,automatic,"₦ 27,850,000"
Mercedes-Benz GLE-Class 2019 Black,Mercedes-Benz,GLE-Class,2019,foreign used,automatic,"₦ 64,500,000"
Honda Element 2010 Burgundy,Honda,Element,2010,foreign used,automatic,"₦ 10,500,000"
Lexus RX 350 AWD 2015 Gold,Lexus,RX 350,2015,foreign used,automatic,"₦ 26,500,000"
Lexus RX 330 2005 Beige,Lexus,RX 330,2005,foreign used,automatic,"₦ 13,100,000"
Toyota Avalon XLE Premium FWD Sedan (3.6L 6cyl 6A) 2016 White,Toyota,Avalon XLE,2016,foreign used,automatic,"₦ 22,500,000"
Toyota Corolla LE 4dr Sedan (1.8L 4cyl 4A) 2012 Gray,Toyota,Corolla LE,2012,local used,automatic,"₦ 7,980,000"
Honda Accord 2008 Gray,Honda,Accord,2008,local used,automatic,"₦ 6,800,000"
Toyota Camry SE 4dr Sedan (2.5L 4cyl 6A) 2013 Black,Toyota,Camry SE,2013,local used,automatic,"₦ 11,200,000"
Lexus ES 2015 Gray,Lexus,ES,2015,local used,automatic,"₦ 16,550,000"
Toyota Highlander 2014 White,Toyota,Highlander,2014,local used,automatic,"₦ 23,600,000"
Mercedes-Benz GLS-Class GLS550 4Matic 2017 Blue,Mercedes-Benz,GLS-Class GLS550,2017,foreign used,automatic,"₦ 52,000,000"
Nissan Pathfinder 2007 Blue,Nissan,Pathfinder,2007,local used,automatic,"₦ 5,000,000"
Porsche Cayenne GTS 2010 White,Porsche,Cayenne GTS,2010,foreign used,automatic,"₦ 15,850,000"
Toyota Camry 2008 White,Toyota,Camry,2008,foreign used,automatic,"₦ 8,600,000"
Toyota Camry XLE 4dr Sedan (2.5L 4cyl 6A) 2013 Silver,Toyota,Camry XLE,2013,local used,automatic,"₦ 11,950,000"
Lexus RX 350 2008 Silver,Lexus,RX 350,2008,foreign used,automatic,"₦ 14,300,000"
Toyota Sienna 2006 Blue,Toyota,Sienna,2006,local used,automatic,"₦ 7,000,000"
Toyota Camry LE 4dr Sedan (2.4L 4cyl 5A) 2008 Gold,Toyota,Camry LE,2008,local used,automatic,"₦ 7,550,000"
Lexus RX 350 2014 Black,Lexus,RX 350,2014,local used,automatic,"₦ 23,000,000"
Toyota RAV4 2008 Red,Toyota,RAV4,2008,local used,automatic,"₦ 6,800,000"
Toyota Highlander XLE 4x2 V6 (3.5L 6cyl 8A) 2017 Black,Toyota,Highlander XLE,2017,foreign used,automatic,"₦ 42,000,000"
